event_id,t_start,t_end,half,team_name,team_id,player_name,player_id,event_code_raw,action_raw,action_label,pos_x,pos_y
1406,2601.21,2613.21,1,Manchester City,46673.0,Abdukodir Khusanov,743379.0,45. Abdukodir Khusanov (743379) - Incomplete passes forward,Incomplete passes forward,incomplete passes forward,17.22,7.46
1407,2601.21,2613.21,1,Manchester City,46673.0,Abdukodir Khusanov,743379.0,45. Abdukodir Khusanov (743379) - Incomplete progressive passes,Incomplete progressive passes,incomplete progressive passes,17.22,7.46
1408,2601.21,2613.21,1,Manchester City,46673.0,Abdukodir Khusanov,743379.0,45. Abdukodir Khusanov (743379) - Loss balls,Loss balls,loss balls,50.49,23.0
1409,2601.21,2613.21,1,Manchester City,46673.0,Abdukodir Khusanov,743379.0,45. Abdukodir Khusanov (743379) - Top kayıpları / kendi yarı sahasında,Top kayıpları / kendi yarı sahasında,top kayıpları / kendi yarı sahasında,50.49,23.0
1410,2601.21,2613.21,1,Manchester City,46673.0,Abdukodir Khusanov,743379.0,45. Abdukodir Khusanov (743379) - İsabetsiz paslar,İsabetsiz paslar,i̇sabetsiz paslar,17.22,7.46
1411,2603.21,2615.21,1,Galatasaray,29205.0,Abdülkerim Bardakcı,126526.0,42. Abdülkerim Bardakcı (126526) - Ball recoveries,Ball recoveries,ball recoveries,54.51,45.0
1412,2603.21,2615.21,1,Galatasaray,29205.0,Abdülkerim Bardakcı,126526.0,42. Abdülkerim Bardakcı (126526) - Rakip sahada geri kazanılan toplar,Rakip sahada geri kazanılan toplar,rakip sahada geri kazanılan toplar,54.51,45.0
1413,2605.21,2617.21,1,Galatasaray,29205.0,Abdülkerim Bardakcı,126526.0,42. Abdülkerim Bardakcı (126526) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,58.68,43.48
1414,2607.21,2619.21,1,Galatasaray,29205.0,Leroy Sané,1291402.0,10. Leroy Sané (1291402) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,65.36,24.49
1415,2609.21,2644.21,1,Galatasaray,29205.0,Roland Sallai,1282353.0,7. Roland Sallai (1282353) - Playing in positional attacks,Playing in positional attacks,playing in positional attacks,58.68,43.48
1416,2609.21,2644.21,1,Galatasaray,29205.0,Leroy Sané,1291402.0,10. Leroy Sané (1291402) - Playing in positional attacks,Playing in positional attacks,playing in positional attacks,58.68,43.48
1417,2609.21,2644.21,1,Galatasaray,29205.0,İlkay Gündoğan,567726.0,20. İlkay Gündoğan (567726) - Playing in positional attacks,Playing in positional attacks,playing in positional attacks,58.68,43.48
1418,2609.21,2644.21,1,Galatasaray,29205.0,Abdülkerim Bardakcı,126526.0,42. Abdülkerim Bardakcı (126526) - Playing in positional attacks,Playing in positional attacks,playing in positional attacks,58.68,43.48
1419,2609.21,2644.21,1,Galatasaray,29205.0,Mario Lemina,834205.0,99. Mario Lemina (834205) - Playing in positional attacks,Playing in positional attacks,playing in positional attacks,58.68,43.48
1420,2610.21,2622.21,1,Galatasaray,29205.0,Mario Lemina,834205.0,99. Mario Lemina (834205) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,58.46,20.46
1421,2613.21,2625.21,1,Galatasaray,29205.0,Roland Sallai,1282353.0,7. Roland Sallai (1282353) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,46.97,24.74
1422,2615.21,2627.21,1,Galatasaray,29205.0,Abdülkerim Bardakcı,126526.0,42. Abdülkerim Bardakcı (126526) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,44.6,45.75
1423,2615.21,2627.21,1,Galatasaray,29205.0,Abdülkerim Bardakcı,126526.0,42. Abdülkerim Bardakcı (126526) - Passes forward accurate,Passes forward accurate,passes forward accurate,44.6,45.75
1424,2618.21,2630.21,1,Galatasaray,29205.0,İlkay Gündoğan,567726.0,20. İlkay Gündoğan (567726) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,48.12,31.89
1425,2622.21,2634.21,1,Galatasaray,29205.0,Mario Lemina,834205.0,99. Mario Lemina (834205) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,56.24,11.63
1426,2624.21,2636.21,1,Galatasaray,29205.0,İlkay Gündoğan,567726.0,20. İlkay Gündoğan (567726) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,50.7,20.04
1427,2625.21,2637.21,1,Galatasaray,29205.0,Leroy Sané,1291402.0,10. Leroy Sané (1291402) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,59.47,3.73
1428,2625.21,2637.21,1,Galatasaray,29205.0,Leroy Sané,1291402.0,10. Leroy Sané (1291402) - Passes forward accurate,Passes forward accurate,passes forward accurate,59.47,3.73
1429,2625.21,2637.21,1,Galatasaray,29205.0,Leroy Sané,1291402.0,10. Leroy Sané (1291402) - Progressive passes accurate,Progressive passes accurate,progressive passes accurate,59.47,3.73
1430,2629.21,2641.21,1,Galatasaray,29205.0,Roland Sallai,1282353.0,7. Roland Sallai (1282353) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,62.92,3.73
1431,2630.21,2642.21,1,Galatasaray,29205.0,İlkay Gündoğan,567726.0,20. İlkay Gündoğan (567726) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,62.06,11.8
1432,2632.21,2644.21,1,Galatasaray,29205.0,Roland Sallai,1282353.0,7. Roland Sallai (1282353) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,58.32,5.92
1433,2632.21,2644.21,1,Galatasaray,29205.0,Roland Sallai,1282353.0,7. Roland Sallai (1282353) - Passes forward accurate,Passes forward accurate,passes forward accurate,58.32,5.92
1434,2632.21,2644.21,1,Galatasaray,29205.0,Roland Sallai,1282353.0,7. Roland Sallai (1282353) - Progressive passes accurate,Progressive passes accurate,progressive passes accurate,58.32,5.92
1435,2632.21,2644.21,1,Galatasaray,29205.0,Roland Sallai,1282353.0,7. Roland Sallai (1282353) - Uzun paslar,Uzun paslar,uzun paslar,58.32,5.92
1436,2636.21,2648.21,1,Manchester City,46673.0,Nathan Ake,27420.0,6. Nathan Ake (27420) - Ball recoveries,Ball recoveries,ball recoveries,3.93,57.04
1437,2636.21,2648.21,1,Galatasaray,29205.0,Gabriel Sara,533884.0,8. Gabriel Sara (533884) - Challenges unsuccessful,Challenges unsuccessful,challenges unsuccessful,3.93,57.04
1438,2636.21,2648.21,1,Manchester City,46673.0,Nathan Ake,27420.0,6. Nathan Ake (27420) - Challenges won,Challenges won,challenges won,3.93,57.04
1439,2636.21,2648.21,1,Galatasaray,29205.0,Gabriel Sara,533884.0,8. Gabriel Sara (533884) - Loss balls,Loss balls,loss balls,101.07,10.96
1440,2637.21,2649.21,1,Manchester City,46673.0,Nathan Ake,27420.0,6. Nathan Ake (27420) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,2.64,59.31
1441,2637.21,2649.21,1,Manchester City,46673.0,Nathan Ake,27420.0,6. Nathan Ake (27420) - Passes forward accurate,Passes forward accurate,passes forward accurate,2.64,59.31
1442,2639.21,2651.21,1,Manchester City,46673.0,Rayan Aït-Nouri,25575.0,21. Rayan Aït-Nouri (25575) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,12.7,63.93
1443,2639.21,2651.21,1,Manchester City,46673.0,Rayan Aït-Nouri,25575.0,21. Rayan Aït-Nouri (25575) - Passes forward accurate,Passes forward accurate,passes forward accurate,12.7,63.93
1444,2641.21,2653.21,1,Manchester City,46673.0,Phil Foden,469668.0,47. Phil Foden (469668) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,18.87,58.3
1445,2641.21,2696.21,1,Manchester City,46673.0,Nathan Ake,27420.0,6. Nathan Ake (27420) - Participation in positional attacks with shots,Participation in positional attacks with shots,participation in positional attacks with shots,2.64,59.31
1446,2641.21,2696.21,1,Manchester City,46673.0,Bernardo Silva,1005663.0,20. Bernardo Silva (1005663) - Participation in positional attacks with shots,Participation in positional attacks with shots,participation in positional attacks with shots,2.64,59.31
1447,2641.21,2696.21,1,Manchester City,46673.0,Rayan Aït-Nouri,25575.0,21. Rayan Aït-Nouri (25575) - Participation in positional attacks with shots,Participation in positional attacks with shots,participation in positional attacks with shots,2.64,59.31
1448,2641.21,2696.21,1,Manchester City,46673.0,Nico O'Reilly,1070010.0,33. Nico O'Reilly (1070010) - Participation in positional attacks with shots,Participation in positional attacks with shots,participation in positional attacks with shots,2.64,59.31
1449,2641.21,2696.21,1,Manchester City,46673.0,Phil Foden,469668.0,47. Phil Foden (469668) - Participation in positional attacks with shots,Participation in positional attacks with shots,participation in positional attacks with shots,2.64,59.31
1450,2641.21,2696.21,1,Manchester City,46673.0,Nathan Ake,27420.0,6. Nathan Ake (27420) - Playing in positional attacks,Playing in positional attacks,playing in positional attacks,2.64,59.31
1451,2641.21,2696.21,1,Manchester City,46673.0,Bernardo Silva,1005663.0,20. Bernardo Silva (1005663) - Playing in positional attacks,Playing in positional attacks,playing in positional attacks,2.64,59.31
1452,2641.21,2696.21,1,Manchester City,46673.0,Rayan Aït-Nouri,25575.0,21. Rayan Aït-Nouri (25575) - Playing in positional attacks,Playing in positional attacks,playing in positional attacks,2.64,59.31
1453,2641.21,2696.21,1,Manchester City,46673.0,Nico O'Reilly,1070010.0,33. Nico O'Reilly (1070010) - Playing in positional attacks,Playing in positional attacks,playing in positional attacks,2.64,59.31
1454,2641.21,2696.21,1,Manchester City,46673.0,Phil Foden,469668.0,47. Phil Foden (469668) - Playing in positional attacks,Playing in positional attacks,playing in positional attacks,2.64,59.31
1455,2655.21,2667.21,1,Manchester City,46673.0,Bernardo Silva,1005663.0,20. Bernardo Silva (1005663) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,23.62,35.61
1456,2656.21,2668.21,1,Manchester City,46673.0,Nico O'Reilly,1070010.0,33. Nico O'Reilly (1070010) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,28.57,49.06
1457,2660.21,2672.21,1,Manchester City,46673.0,Nathan Ake,27420.0,6. Nathan Ake (27420) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,20.67,44.27
1458,2668.21,2680.21,1,Manchester City,46673.0,Nico O'Reilly,1070010.0,33. Nico O'Reilly (1070010) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,34.03,53.85
1459,2674.21,2686.21,1,Manchester City,46673.0,Nathan Ake,27420.0,6. Nathan Ake (27420) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,23.4,48.38
1460,2674.21,2686.21,1,Manchester City,46673.0,Nathan Ake,27420.0,6. Nathan Ake (27420) - Passes forward accurate,Passes forward accurate,passes forward accurate,23.4,48.38
1461,2677.21,2689.21,1,Manchester City,46673.0,Nico O'Reilly,1070010.0,33. Nico O'Reilly (1070010) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,37.12,60.57
1462,2677.21,2689.21,1,Manchester City,46673.0,Nico O'Reilly,1070010.0,33. Nico O'Reilly (1070010) - Passes forward accurate,Passes forward accurate,passes forward accurate,37.12,60.57
1463,2678.21,2690.21,1,Manchester City,46673.0,Rayan Aït-Nouri,25575.0,21. Rayan Aït-Nouri (25575) - Driplingler,Driplingler,driplingler,46.54,64.6
1464,2682.21,2694.21,1,Manchester City,46673.0,Rayan Aït-Nouri,25575.0,21. Rayan Aït-Nouri (25575) - Başarılı driplingler,Başarılı driplingler,başarılı driplingler,58.97,63.43
1465,2682.21,2694.21,1,Galatasaray,29205.0,Leroy Sané,1291402.0,10. Leroy Sané (1291402) - Başarısız Top Kapma,Başarısız Top Kapma,başarısız top kapma,58.97,63.43
1466,2682.21,2694.21,1,Galatasaray,29205.0,Leroy Sané,1291402.0,10. Leroy Sané (1291402) - Challenges unsuccessful,Challenges unsuccessful,challenges unsuccessful,58.97,63.43
1467,2682.21,2694.21,1,Manchester City,46673.0,Rayan Aït-Nouri,25575.0,21. Rayan Aït-Nouri (25575) - Challenges won,Challenges won,challenges won,58.97,63.43
1468,2684.21,2696.21,1,Manchester City,46673.0,Rayan Aït-Nouri,25575.0,21. Rayan Aït-Nouri (25575) - Başarılı driplingler,Başarılı driplingler,başarılı driplingler,76.14,62.25
1469,2684.21,2696.21,1,Galatasaray,29205.0,Roland Sallai,1282353.0,7. Roland Sallai (1282353) - Başarısız Top Kapma,Başarısız Top Kapma,başarısız top kapma,76.14,62.25
1470,2684.21,2696.21,1,Galatasaray,29205.0,Roland Sallai,1282353.0,7. Roland Sallai (1282353) - Challenges unsuccessful,Challenges unsuccessful,challenges unsuccessful,76.14,62.25
1471,2684.21,2696.21,1,Manchester City,46673.0,Rayan Aït-Nouri,25575.0,21. Rayan Aït-Nouri (25575) - Challenges won,Challenges won,challenges won,76.14,62.25
1472,2684.21,2696.21,1,Manchester City,46673.0,Rayan Aït-Nouri,25575.0,21. Rayan Aït-Nouri (25575) - Dribbling in the final third successful,Dribbling in the final third successful,dribbling in the final third successful,76.14,62.25
1473,2687.21,2699.21,1,Manchester City,46673.0,Rayan Aït-Nouri,25575.0,21. Rayan Aït-Nouri (25575) - Ceza sahasına / İsabetli,Ceza sahasına / İsabetli,ceza sahasına / i̇sabetli,97.69,58.05
1474,2687.21,2699.21,1,Manchester City,46673.0,Rayan Aït-Nouri,25575.0,21. Rayan Aït-Nouri (25575) - Crosses accurate,Crosses accurate,crosses accurate,97.69,58.05
1475,2687.21,2699.21,1,Manchester City,46673.0,Rayan Aït-Nouri,25575.0,21. Rayan Aït-Nouri (25575) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,97.69,58.05
1476,2688.21,2700.21,1,Manchester City,46673.0,Phil Foden,469668.0,47. Phil Foden (469668) - İsabetsiz Şutlar,İsabetsiz Şutlar,i̇sabetsiz şutlar,95.18,42.67
1477,2731.21,2743.21,1,Manchester City,46673.0,Nico O'Reilly,1070010.0,33. Nico O'Reilly (1070010) - Başarılı hava topu mücadeleleri,Başarılı hava topu mücadeleleri,başarılı hava topu mücadeleleri,39.5,23.93
1478,2731.21,2743.21,1,Galatasaray,29205.0,Gabriel Sara,533884.0,8. Gabriel Sara (533884) - Challenges unsuccessful,Challenges unsuccessful,challenges unsuccessful,39.5,23.93
1479,2731.21,2743.21,1,Manchester City,46673.0,Nico O'Reilly,1070010.0,33. Nico O'Reilly (1070010) - Challenges won,Challenges won,challenges won,39.5,23.93
1480,2731.21,2743.21,1,Galatasaray,29205.0,Gabriel Sara,533884.0,8. Gabriel Sara (533884) - Kaybedilen hava topu mücadeleleri,Kaybedilen hava topu mücadeleleri,kaybedilen hava topu mücadeleleri,39.5,23.93
1481,2731.21,2743.21,1,Manchester City,46673.0,Nico O'Reilly,1070010.0,33. Nico O'Reilly (1070010) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,39.5,23.93
1482,2731.21,2743.21,1,Manchester City,46673.0,Nico O'Reilly,1070010.0,33. Nico O'Reilly (1070010) - Passes forward accurate,Passes forward accurate,passes forward accurate,39.5,23.93
1483,2731.21,2743.21,1,Manchester City,46673.0,Nico O'Reilly,1070010.0,33. Nico O'Reilly (1070010) - Progressive passes accurate,Progressive passes accurate,progressive passes accurate,39.5,23.93
1484,2733.21,2760.21,1,Galatasaray,29205.0,Davinson Sánchez,1647732.0,6. Davinson Sánchez (1647732) - Playing in positional attacks,Playing in positional attacks,playing in positional attacks,5.15,36.17
1485,2733.21,2760.21,1,Galatasaray,29205.0,Roland Sallai,1282353.0,7. Roland Sallai (1282353) - Playing in positional attacks,Playing in positional attacks,playing in positional attacks,5.15,36.17
1486,2733.21,2760.21,1,Galatasaray,29205.0,Leroy Sané,1291402.0,10. Leroy Sané (1291402) - Playing in positional attacks,Playing in positional attacks,playing in positional attacks,5.15,36.17
1487,2733.21,2760.21,1,Galatasaray,29205.0,İlkay Gündoğan,567726.0,20. İlkay Gündoğan (567726) - Playing in positional attacks,Playing in positional attacks,playing in positional attacks,5.15,36.17
1488,2734.21,2746.21,1,Galatasaray,29205.0,Davinson Sánchez,1647732.0,6. Davinson Sánchez (1647732) - Başarılı hava topu mücadeleleri,Başarılı hava topu mücadeleleri,başarılı hava topu mücadeleleri,47.61,37.43
1489,2734.21,2746.21,1,Manchester City,46673.0,Omar Marmoush,910074.0,7. Omar Marmoush (910074) - Challenges unsuccessful,Challenges unsuccessful,challenges unsuccessful,47.61,37.43
1490,2734.21,2746.21,1,Galatasaray,29205.0,Davinson Sánchez,1647732.0,6. Davinson Sánchez (1647732) - Challenges won,Challenges won,challenges won,47.61,37.43
1491,2734.21,2746.21,1,Manchester City,46673.0,Omar Marmoush,910074.0,7. Omar Marmoush (910074) - Kaybedilen hava topu mücadeleleri,Kaybedilen hava topu mücadeleleri,kaybedilen hava topu mücadeleleri,47.61,37.43
1492,2734.21,2746.21,1,Galatasaray,29205.0,Davinson Sánchez,1647732.0,6. Davinson Sánchez (1647732) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,47.61,37.43
1493,2734.21,2746.21,1,Galatasaray,29205.0,İlkay Gündoğan,567726.0,20. İlkay Gündoğan (567726) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,54.66,37.77
1494,2734.21,2746.21,1,Galatasaray,29205.0,Davinson Sánchez,1647732.0,6. Davinson Sánchez (1647732) - Passes forward accurate,Passes forward accurate,passes forward accurate,47.61,37.43
1495,2737.21,2749.21,1,Galatasaray,29205.0,Roland Sallai,1282353.0,7. Roland Sallai (1282353) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,44.17,20.63
1496,2737.21,2749.21,1,Galatasaray,29205.0,Roland Sallai,1282353.0,7. Roland Sallai (1282353) - Passes forward accurate,Passes forward accurate,passes forward accurate,44.17,20.63
1497,2737.21,2749.21,1,Galatasaray,29205.0,Roland Sallai,1282353.0,7. Roland Sallai (1282353) - Progressive passes accurate,Progressive passes accurate,progressive passes accurate,44.17,20.63
1498,2746.21,2758.21,1,Galatasaray,29205.0,Leroy Sané,1291402.0,10. Leroy Sané (1291402) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,71.32,19.03
1499,2746.21,2758.21,1,Galatasaray,29205.0,Leroy Sané,1291402.0,10. Leroy Sané (1291402) - Passes forward accurate,Passes forward accurate,passes forward accurate,71.32,19.03
1500,2746.21,2758.21,1,Galatasaray,29205.0,Leroy Sané,1291402.0,10. Leroy Sané (1291402) - Progressive passes accurate,Progressive passes accurate,progressive passes accurate,71.32,19.03
1501,2746.21,2758.21,1,Galatasaray,29205.0,Leroy Sané,1291402.0,10. Leroy Sané (1291402) - Uzun paslar,Uzun paslar,uzun paslar,71.32,19.03
1502,2751.21,2763.21,1,Galatasaray,29205.0,Ismail Jakobs,673189.0,4. Ismail Jakobs (673189) - Challenges unsuccessful,Challenges unsuccessful,challenges unsuccessful,8.53,4.43
1503,2751.21,2763.21,1,Manchester City,46673.0,Matheus Nunes,1064401.0,27. Matheus Nunes (1064401) - Challenges won,Challenges won,challenges won,8.53,4.43
1504,2775.21,2775.21,1,,,,,Halftime,Halftime,halftime,,
1505,2816.2,2816.2,2,,,,,Start of the 2nd half,Start of the 2nd half,start of the 2nd half,,
1506,2816.2,2822.2,2,Manchester City,46673.0,Phil Foden,469668.0,47. Phil Foden (469668) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,52.28,34.07
1507,2816.2,2839.2,2,Manchester City,46673.0,Nathan Ake,27420.0,6. Nathan Ake (27420) - Playing in positional attacks,Playing in positional attacks,playing in positional attacks,52.28,34.07
1508,2816.2,2839.2,2,Manchester City,46673.0,Erling Haaland,205456.0,9. Erling Haaland (205456) - Playing in positional attacks,Playing in positional attacks,playing in positional attacks,52.28,34.07
